id,firstName,lastName,company,email,phone,status,source,industry,leadScore,sourceDetail,campaign,rawPayload,isStrategic,optedOutEmail,subject,body,budgetRange,customerId,leadNumber,categoriesData,recipientEmail,assignmentMethod,lastWhatsappAt,unreadWhatsappCount,whatsappPhone,communicationChannel,createdAt,updatedAt,assignedToId,temperature,temperatureOverride,lastInboundAt,responsivenessScore,assignmentType,nextAction,nextActionDue,qualificationData,accountId,campaignId,adId,sourceType,sourceChannel,sourceName,referringAccountId,firstTouchAttribution,lastTouchAttribution
bc3237ff-4fa0-4764-816f-ec0f5bac96df,Sarah's,Client,PepsiCo Global Corp 1786516650048,sarah.client_1786516650048@pepsico.com,,NEW,,,50,,,,f,f,,,,a16f08f6-09ab-4a11-83b3-a8a4d95bd738,,,,,,0,,,2026-08-12 06:37:30.796+00,2026-08-12 06:37:30.796+00,d71890f9-1f96-4d1d-be3b-bdd6832be466,Warm,f,,0,AUTOMATIC,Reply to Lead,,,a16f08f6-09ab-4a11-83b3-a8a4d95bd738,,,,,,,,
25b7949a-ba91-44fa-a15c-c1b367793d31,General,Enquiry,PepsiCo Global Corp 1786516650048,gen_1786516650048@pepsico.com,,NEW,Website,,90,,,,f,f,,,,a7816d40-7724-438d-9fb3-352682da3b1e,LD-2026-00595,,,,,0,,,2026-08-12 06:37:37.273+00,2026-08-12 06:46:55.131+00,8f71bfd4-bcc9-40d6-9621-904c8077d318,Hot,f,,0,AUTOMATIC,Reply to Lead,,,a7816d40-7724-438d-9fb3-352682da3b1e,,,,,,,,
a79d4f87-1e27-438b-90fc-648167689919,Linda,Wilson,Velocity Systems Group,linda.wilson@velocitysystemsgroup.com,+1 (987) 931-8920,NEW,LinkedIn Outreach,Pharmaceutical,61,,Direct Executive Outreach,,f,f,,,$151k,09b18443-1d83-4a99-9f36-95786daaf988,LD-2025-01443,,,,,0,,,2025-12-26 11:10:52.638+00,2026-08-05 11:10:52.638+00,af8f43bb-c608-4c5a-9968-fdc97c51a924,Warm,f,,0,AUTOMATIC,Reply to Lead,,,09b18443-1d83-4a99-9f36-95786daaf988,,,,,,,,
cfbacfc1-cf48-40a5-8c21-0ec8b03f1a63,David,Jackson,Omni Energy Group,david.jackson@omnienergygroup.com,+1 (731) 483-7013,NEW,LinkedIn Outreach,Food & Beverage,65,,Cloud Transformation Webinar,,f,f,,,$337k,12f4a62d-92cf-4e29-93b9-126d9828178c,LD-2025-01444,,,,,0,,,2026-03-04 11:10:52.877+00,2026-08-05 11:10:52.877+00,bb643de2-92dc-4e74-8a56-a275688b3f0e,Warm,f,,0,AUTOMATIC,Reply to Lead,,,12f4a62d-92cf-4e29-93b9-126d9828178c,,,,,,,,
cb9ec68a-2cca-4618-9081-7091849507ed,Karen,King,Helios Holdings Group,karen.king@heliosholdingsgroup.com,+1 (337) 887-4069,NEW,Website Organic,Construction,71,,Direct Executive Outreach,,f,f,,,$479k,d06533e1-c4d3-4dc6-9570-892696133cf1,LD-2025-01447,,,,,0,,,2026-05-12 11:10:53.593+00,2026-08-05 11:10:53.594+00,6623fa17-a8cc-4aa2-a9ff-0f08a8c7e6f2,Warm,f,,0,AUTOMATIC,Reply to Lead,,,d06533e1-c4d3-4dc6-9570-892696133cf1,,,,,,,,
4b97f777-740a-42d6-b428-098751719801,Daniel,Hill,Aegis Systems Group,daniel.hill@aegissystemsgroup.com,+1 (845) 989-7825,NEW,Partner Referral,Technology,58,,LinkedIn Account Based Marketing,,f,f,,,$300k,89f6a116-5a31-4ee1-9dec-f734088cd09f,LD-2025-01448,,,,,0,,,2026-04-14 11:10:53.832+00,2026-08-05 11:10:53.832+00,6623fa17-a8cc-4aa2-a9ff-0f08a8c7e6f2,Warm,f,,0,AUTOMATIC,Reply to Lead,,,89f6a116-5a31-4ee1-9dec-f734088cd09f,,,,,,,,
aecc806b-2493-4524-8613-32268b87c3fc,Donald,Rodriguez,Global Robotics Group,donald.rodriguez@globalroboticsgroup.com,+1 (764) 978-6760,NEW,Google Search Ads,Healthcare,63,,Inbound Google Organic,,f,f,,,$94k,77fa6aef-8cff-49ec-956b-84de4fe5eec1,LD-2025-01450,,,,,0,,,2025-08-30 11:10:54.357+00,2026-08-05 11:10:54.358+00,957794e0-b1d0-41f9-844a-a7637166bdb2,Warm,f,,0,AUTOMATIC,Reply to Lead,,,77fa6aef-8cff-49ec-956b-84de4fe5eec1,,,,,,,,
7650d877-e44b-4ac2-ac1c-ba962e74bd0f,Patricia,King,Crestview Robotics Group,patricia.king@crestviewroboticsgroup.com,+1 (850) 175-6712,NEW,Partner Referral,FMCG,56,,Executive CXO Summit,,f,f,,,$257k,bb895974-88a7-43fc-bb2c-9e08a5e2d5f2,LD-2025-01455,,,,,0,,,2026-01-28 11:10:55.556+00,2026-08-05 11:10:55.556+00,6623fa17-a8cc-4aa2-a9ff-0f08a8c7e6f2,Warm,f,,0,AUTOMATIC,Reply to Lead,,,bb895974-88a7-43fc-bb2c-9e08a5e2d5f2,,,,,,,,
07c11c71-ceb4-448e-a564-fc26447c8147,Sarah,Brown,Genesis Systems Group,sarah.brown@genesissystemsgroup.com,+1 (498) 764-8478,NEW,WhatsApp Inbound,Pharmaceutical,44,,LinkedIn Account Based Marketing,,f,f,,,$479k,5155fef9-3722-4f5b-9b9a-3e392bf31623,LD-2025-01433,,,,,0,,,2025-08-17 11:10:50.258+00,2026-08-11 11:18:48.793+00,1bb812ed-075a-4220-9893-33db0e58443c,Cold,f,,0,AUTOMATIC,Reply to Lead,,,5155fef9-3722-4f5b-9b9a-3e392bf31623,,,,,,,,
2e4e28c6-02e9-4c26-930a-3a8bc1ea3cbc,Anthony,Jackson,Titan Pharmaceuticals Group,anthony.jackson@titanpharmaceuticalsgroup.com,+1 (237) 328-1126,NEW,WhatsApp Inbound,Logistics,47,,Direct Executive Outreach,,f,f,,,$402k,2aee8d1f-c2a1-47af-84d5-41b6427ecf4c,LD-2025-01436,,,,2026-08-03 11:10:50.97+00,2,,,2025-08-09 11:10:50.97+00,2026-08-11 11:18:48.854+00,44eb7440-fb3c-48fc-80f4-4eefdcbab25e,Cold,f,,0,AUTOMATIC,Reply to Lead,,,2aee8d1f-c2a1-47af-84d5-41b6427ecf4c,,,,,,,,
fceb5f19-f4f5-48ca-a347-ea8bea16da08,Sandra,White,Quantum Holdings Group,sandra.white@quantumholdingsgroup.com,+1 (672) 544-5381,NEW,Website Organic,Construction,98,,Inbound Google Organic,,f,f,,,$282k,1dbfd97b-1edd-480c-a2ff-f95162216b35,LD-2025-01437,,,,,0,,,2026-07-18 11:10:51.206+00,2026-08-11 11:18:48.915+00,7486a411-91a0-45ef-80f5-4e0ed4bb891b,Hot,f,,0,AUTOMATIC,Reply to Lead,,,1dbfd97b-1edd-480c-a2ff-f95162216b35,,,,,,,,
168977f8-296f-43e4-865f-333b1f8ed0cd,Emily,King,Starlight Energy Group,emily.king@starlightenergygroup.com,+1 (408) 158-1371,NEW,LinkedIn Outreach,Retail,37,,Inbound Google Organic,,f,f,,,$87k,4ba0473e-5b49-4921-8443-2397f9c6eb4b,LD-2025-01439,,,,,0,,,2025-10-04 11:10:51.681+00,2026-08-11 11:18:48.975+00,3e005293-abb2-40e3-bb8d-c83ea7c38f88,Cold,f,,0,AUTOMATIC,Reply to Lead,,,4ba0473e-5b49-4921-8443-2397f9c6eb4b,,,,,,,,
8c772868-deec-46a9-a34b-8d122816a69b,Mary,Brown,Sterling Pharmaceuticals Group,mary.brown@sterlingpharmaceuticalsgroup.com,+1 (855) 448-6369,NEW,WhatsApp Inbound,Manufacturing,89,,Direct Executive Outreach,,f,f,,,$490k,e3e41a3b-c324-4b7d-a84b-514156c3c2a5,LD-2025-01441,,,,2026-08-03 11:10:52.156+00,2,,,2026-06-05 11:10:52.156+00,2026-08-11 11:18:49.036+00,aeceeffe-1a87-4ed1-82c9-5b41cc2e4c80,Hot,f,,0,AUTOMATIC,Reply to Lead,,,e3e41a3b-c324-4b7d-a84b-514156c3c2a5,,,,,,,,
6169102f-bdcf-4126-bd0e-44ed2d46c7a0,Robert,Rodriguez,Synergy Holdings Group,robert.rodriguez@synergyholdingsgroup.com,+1 (639) 319-1590,NEW,Website Organic,Automotive,81,,Executive CXO Summit,,t,f,,,$376k,5a8db5a7-7a00-4e6e-bb6d-6f9d85ca1973,LD-2025-01442,,,,,0,,,2026-06-12 11:10:52.393+00,2026-08-11 11:18:49.097+00,44eb7440-fb3c-48fc-80f4-4eefdcbab25e,Hot,f,,0,AUTOMATIC,Reply to Lead,,,5a8db5a7-7a00-4e6e-bb6d-6f9d85ca1973,,,,,,,,
f4a5c3e0-f408-48fc-9443-b6e0f46ae159,Susan,White,Prism Robotics Group,susan.white@prismroboticsgroup.com,+1 (444) 649-6085,NEW,WhatsApp Inbound,FMCG,45,,LinkedIn Account Based Marketing,,f,f,,,$254k,478016c6-fd22-45fe-9380-a8b7929c8617,LD-2025-01445,,,,,0,,,2025-10-31 11:10:53.114+00,2026-08-11 11:18:49.157+00,6623fa17-a8cc-4aa2-a9ff-0f08a8c7e6f2,Cold,f,,0,AUTOMATIC,Reply to Lead,,,478016c6-fd22-45fe-9380-a8b7929c8617,,,,,,,,
34cf039b-11ee-4b94-9556-5386d4cdacef,Thomas,Lewis,Matrix Pharmaceuticals Group,thomas.lewis@matrixpharmaceuticalsgroup.com,+1 (399) 664-8549,NEW,WhatsApp Inbound,Logistics,86,,Q1 Enterprise Tech Expo,,f,f,,,$474k,ec16e03f-6fae-4344-9199-a873a592e170,LD-2025-01446,,,,2026-08-03 11:10:53.354+00,2,,,2025-10-24 11:10:53.354+00,2026-08-11 11:18:49.218+00,5590f73f-33da-422a-98ed-8fd0fb6917f2,Hot,f,,0,AUTOMATIC,Reply to Lead,,,ec16e03f-6fae-4344-9199-a873a592e170,,,,,,,,
922db902-9e2c-4f49-ae18-60af4ca57146,Betty,Brown,Dynamic Energy Group,betty.brown@dynamicenergygroup.com,+1 (591) 949-9879,NEW,Partner Referral,Retail,35,,Inbound Google Organic,,t,f,,,$143k,108f4a8a-e7cd-4edf-833c-e94e9aca3c33,LD-2025-01449,,,,,0,,,2026-04-14 11:10:54.104+00,2026-08-11 11:18:49.279+00,aeceeffe-1a87-4ed1-82c9-5b41cc2e4c80,Cold,f,,0,AUTOMATIC,Reply to Lead,,,108f4a8a-e7cd-4edf-833c-e94e9aca3c33,,,,,,,,
4e34d35c-030e-4692-90da-7016e6940367,Ashley,Wilson,Infinitum Pharmaceuticals Group,ashley.wilson@infinitumpharmaceuticalsgroup.com,+1 (633) 476-2865,NEW,WhatsApp Inbound,Manufacturing,84,,Inbound Google Organic,,f,f,,,$309k,e1d32f2d-a8fb-4ce7-9f64-469eb261e242,LD-2025-01451,,,,2026-08-04 11:10:54.597+00,2,,,2026-04-10 11:10:54.597+00,2026-08-11 11:18:49.34+00,e7de7c5d-e62d-48de-9ef9-3791d955ebe1,Hot,f,,0,AUTOMATIC,Reply to Lead,,,e1d32f2d-a8fb-4ce7-9f64-469eb261e242,,,,,,,,
52a41369-e8d8-47d3-99d8-41fec4969c2d,Steven,Jackson,Orion Holdings Group,steven.jackson@orionholdingsgroup.com,+1 (679) 272-7797,NEW,Partner Referral,Automotive,90,,Cloud Transformation Webinar,,f,f,,,$214k,172f10bc-55dd-4489-a682-f84a75d2ead1,LD-2025-01452,,,,,0,,,2025-09-28 11:10:54.838+00,2026-08-11 11:18:49.4+00,aeceeffe-1a87-4ed1-82c9-5b41cc2e4c80,Hot,f,,0,AUTOMATIC,Reply to Lead,,,172f10bc-55dd-4489-a682-f84a75d2ead1,,,,,,,,
2fd1e191-930d-4adb-a1f0-1510074ff579,Donna,White,Equinox Systems Group,donna.white@equinoxsystemsgroup.com,+1 (270) 144-3405,NEW,Google Search Ads,Pharmaceutical,93,,Executive CXO Summit,,f,f,,,$330k,90a4e029-3edc-40d9-9712-05f736eb42a7,LD-2025-01453,,,,,0,,,2026-03-16 11:10:55.077+00,2026-08-11 11:18:49.463+00,483561ee-4978-4ec5-bc44-6274d0dba919,Hot,f,,0,AUTOMATIC,Reply to Lead,,,90a4e029-3edc-40d9-9712-05f736eb42a7,,,,,,,,
7976ef62-4edf-42f3-8f02-12d855a47c2b,Elizabeth,Brown,Astral Holdings Group,elizabeth.brown@astralholdingsgroup.com,+1 (634) 795-3968,NEW,Website Organic,Construction,50,,Executive CXO Summit,,f,f,,,$316k,858fe24e-865c-488f-b1ac-20a02345af1c,LD-2025-01457,,,,,0,,,2026-06-14 11:10:56.034+00,2026-08-05 11:10:56.034+00,e059410e-b03d-4110-8dda-7e2322730e05,Warm,f,,0,AUTOMATIC,Reply to Lead,,,858fe24e-865c-488f-b1ac-20a02345af1c,,,,,,,,
ad338bc5-2f39-49e7-aa62-b585146f0989,Matthew,Lewis,Vanguard Holdings Group,matthew.lewis@vanguardholdingsgroup.com,+1 (854) 706-2945,NEW,WhatsApp Inbound,Automotive,55,,Executive CXO Summit,,f,f,,,$388k,faf41b85-cdfa-4c94-a793-b4b6d71d2080,LD-2025-01462,,,,,0,,,2025-09-07 11:10:57.224+00,2026-08-05 11:10:57.224+00,ee399d9c-d933-48d5-b401-306ec7bdc22e,Warm,f,,0,AUTOMATIC,Reply to Lead,,,faf41b85-cdfa-4c94-a793-b4b6d71d2080,,,,,,,,
ddac933b-580f-467e-97d7-e96b0401ad7f,Kimberly,Brown,Pinnacle Robotics Group,kimberly.brown@pinnacleroboticsgroup.com,+1 (909) 694-2781,NEW,Cold Inbound,FMCG,73,,Cloud Transformation Webinar,,f,f,,,$427k,05e0182a-c179-49a0-bf01-7c1ebe4ada15,LD-2025-01465,,,,,0,,,2025-12-07 11:10:57.942+00,2026-08-05 11:10:57.943+00,6623fa17-a8cc-4aa2-a9ff-0f08a8c7e6f2,Warm,f,,0,AUTOMATIC,Reply to Lead,,,05e0182a-c179-49a0-bf01-7c1ebe4ada15,,,,,,,,
5ed2cc1c-263d-4064-bd03-5fc60a4f87e7,Andrew,Rodriguez,Titan Pharmaceuticals Group,andrew.rodriguez@titanpharmaceuticalsgroup.com,+1 (246) 720-3697,NEW,WhatsApp Inbound,Logistics,60,,Inbound Google Organic,,f,f,,,$369k,0f86c212-7a93-40c8-9f27-eda83ca34b3e,LD-2025-01466,,,,2026-08-04 11:10:58.18+00,1,,,2026-05-02 11:10:58.18+00,2026-08-05 11:10:58.18+00,483561ee-4978-4ec5-bc44-6274d0dba919,Warm,f,,0,AUTOMATIC,Reply to Lead,,,0f86c212-7a93-40c8-9f27-eda83ca34b3e,,,,,,,,
bb002f79-607e-491d-bc56-58bacaa61acc,John,Jackson,Nexus Systems Group,john.jackson@nexussystemsgroup.com,+1 (951) 117-7831,NEW,Executive Referral,Technology,51,,Inbound Google Organic,,f,f,,,$401k,a78c7fbc-2a80-4f9e-a179-cf78de6bc10f,LD-2025-01468,,,,,0,,,2026-07-20 11:10:58.665+00,2026-08-05 11:10:58.666+00,bfdf8c1f-fe23-4dfb-b2da-5faedf129c36,Warm,f,,0,AUTOMATIC,Reply to Lead,,,a78c7fbc-2a80-4f9e-a179-cf78de6bc10f,,,,,,,,
fed43452-fca9-4623-8530-ea1fbb53cdef,William,Lewis,Beacon Robotics Group,william.lewis@beaconroboticsgroup.com,+1 (929) 923-9483,NEW,Trade Show Expo 2025,Healthcare,52,,Cloud Transformation Webinar,,t,f,,,$212k,bff1e3d7-07bf-4d36-840b-0d83b78cda0a,LD-2025-01470,,,,,0,,,2026-02-03 11:10:59.139+00,2026-08-05 11:10:59.139+00,23ed5e20-b1a5-47fc-ba66-f316a7583f6e,Warm,f,,0,AUTOMATIC,Reply to Lead,,,bff1e3d7-07bf-4d36-840b-0d83b78cda0a,,,,,,,,
a14978d4-28ca-4ed1-872b-81811d901c31,Joseph,Hill,Synergy Holdings Group,joseph.hill@synergyholdingsgroup.com,+1 (231) 379-4926,NEW,WhatsApp Inbound,Automotive,77,,LinkedIn Account Based Marketing,,f,f,,,$494k,928154de-f1e0-4b45-9c41-3afe0c939040,LD-2025-01472,,,,,0,,,2026-03-28 11:10:59.614+00,2026-08-05 11:10:59.614+00,6623fa17-a8cc-4aa2-a9ff-0f08a8c7e6f2,Warm,f,,0,AUTOMATIC,Reply to Lead,,,928154de-f1e0-4b45-9c41-3afe0c939040,,,,,,,,
55f42055-b852-418f-83d8-b624055cf8c0,Lisa,Wilson,Prism Robotics Group,lisa.wilson@prismroboticsgroup.com,+1 (368) 956-1418,NEW,Webinar Series,FMCG,68,,Q1 Enterprise Tech Expo,,f,f,,,$254k,cc317d39-a852-44da-ae6f-470f3e775a6d,LD-2025-01475,,,,,0,,,2025-12-29 11:11:00.329+00,2026-08-05 11:11:00.329+00,5590f73f-33da-422a-98ed-8fd0fb6917f2,Warm,f,,0,AUTOMATIC,Reply to Lead,,,cc317d39-a852-44da-ae6f-470f3e775a6d,,,,,,,,
8ebb4896-7401-4a0f-a7df-5c9162e16094,Sandra,White,Helios Holdings Group,sandra.white@heliosholdingsgroup.com,+1 (325) 739-2941,NEW,Cold Inbound,Construction,53,,Inbound Google Organic,,t,f,,,$320k,4c823b82-54e1-4252-aaf0-fc85fc2c1d19,LD-2025-01477,,,,,0,,,2026-03-30 11:11:00.802+00,2026-08-05 11:11:00.802+00,604bb8ab-99ba-4134-8053-815900a040c0,Warm,f,,0,AUTOMATIC,Reply to Lead,,,4c823b82-54e1-4252-aaf0-fc85fc2c1d19,,,,,,,,
fad144dd-ed1f-4758-b27b-da9b41ae3a63,Mary,Brown,Infinitum Pharmaceuticals Group,mary.brown@infinitumpharmaceuticalsgroup.com,+1 (900) 654-7310,NEW,WhatsApp Inbound,Manufacturing,68,,LinkedIn Account Based Marketing,,f,f,,,$131k,ea6804a2-e0d8-4583-9d47-8c739438cf8b,LD-2025-01481,,,,2026-08-05 11:11:01.75+00,3,,,2026-07-26 11:11:01.75+00,2026-08-05 11:11:01.75+00,5579bbef-b890-4d99-91e2-e017decbd26e,Warm,f,,0,AUTOMATIC,Reply to Lead,,,ea6804a2-e0d8-4583-9d47-8c739438cf8b,,,,,,,,
2f66e198-2c17-4ae1-a1ab-adf333cd3769,Jessica,Wilson,Ironclad Energy Group,jessica.wilson@ironcladenergygroup.com,+1 (607) 192-8386,NEW,Executive Referral,Retail,88,,LinkedIn Account Based Marketing,,f,f,,,$391k,772a2c1d-cdf3-4c9d-809d-a4bc2ee61036,LD-2025-01459,,,,,0,,,2025-12-10 11:10:56.512+00,2026-08-11 11:18:49.644+00,e059410e-b03d-4110-8dda-7e2322730e05,Hot,f,,0,AUTOMATIC,Reply to Lead,,,772a2c1d-cdf3-4c9d-809d-a4bc2ee61036,,,,,,,,
6797c033-8654-4efb-b64a-3306a1748f65,Charles,Jackson,Catalyst Robotics Group,charles.jackson@catalystroboticsgroup.com,+1 (595) 669-2395,NEW,WhatsApp Inbound,Healthcare,80,,Q1 Enterprise Tech Expo,,f,f,,,$375k,4f12f495-b269-41b1-8c98-960d83e9fbf4,LD-2025-01460,,,,,0,,,2025-11-11 11:10:56.748+00,2026-08-11 11:18:49.705+00,aeceeffe-1a87-4ed1-82c9-5b41cc2e4c80,Hot,f,,0,AUTOMATIC,Reply to Lead,,,4f12f495-b269-41b1-8c98-960d83e9fbf4,,,,,,,,
c36d618f-fb1b-436e-aff5-2086e8882615,Nancy,White,Apex Pharmaceuticals Group,nancy.white@apexpharmaceuticalsgroup.com,+1 (666) 386-6928,NEW,WhatsApp Inbound,Manufacturing,35,,Q1 Enterprise Tech Expo,,f,f,,,$204k,bd2ace4e-acd4-4ad6-bcee-a6703556f367,LD-2025-01461,,,,2026-08-03 11:10:56.986+00,1,,,2025-12-14 11:10:56.986+00,2026-08-11 11:18:49.765+00,5579bbef-b890-4d99-91e2-e017decbd26e,Cold,f,,0,AUTOMATIC,Reply to Lead,,,bd2ace4e-acd4-4ad6-bcee-a6703556f367,,,,,,,,
ee6e5598-66b6-4bfb-aec0-48f2b5f1724a,Margaret,King,Genesis Systems Group,margaret.king@genesissystemsgroup.com,+1 (827) 265-6077,NEW,Trade Show Expo 2025,Pharmaceutical,48,,Q1 Enterprise Tech Expo,,t,f,,,$253k,04e6b7c8-a7c0-4730-a3b1-21f3ec80851f,LD-2025-01463,,,,,0,,,2025-09-30 11:10:57.464+00,2026-08-11 11:18:49.826+00,3e005293-abb2-40e3-bb8d-c83ea7c38f88,Cold,f,,0,AUTOMATIC,Reply to Lead,,,04e6b7c8-a7c0-4730-a3b1-21f3ec80851f,,,,,,,,
e4a0443c-9f1e-49d3-a13f-e135eb95ac64,Mark,Hill,Horizon Energy Group,mark.hill@horizonenergygroup.com,+1 (653) 896-4173,NEW,Cold Inbound,Food & Beverage,91,,Inbound Google Organic,,f,f,,,$299k,1c7d06db-8212-427f-ab14-85af593585bd,LD-2025-01464,,,,,0,,,2025-12-31 11:10:57.702+00,2026-08-11 11:18:49.887+00,44eb7440-fb3c-48fc-80f4-4eefdcbab25e,Hot,f,,0,AUTOMATIC,Reply to Lead,,,1c7d06db-8212-427f-ab14-85af593585bd,,,,,,,,
4ff9a6c7-7b6b-4b38-8c6d-d8d2de09659d,Michelle,Wilson,Quantum Holdings Group,michelle.wilson@quantumholdingsgroup.com,+1 (965) 512-7299,NEW,Google Search Ads,Construction,47,,Direct Executive Outreach,,f,f,,,$155k,6922cd0f-1cdf-47d6-b389-cce3df80765c,LD-2025-01467,,,,,0,,,2026-06-03 11:10:58.427+00,2026-08-11 11:18:49.948+00,7cd4892f-38fe-4d5f-959c-14bf5029b5e6,Cold,f,,0,AUTOMATIC,Reply to Lead,,,6922cd0f-1cdf-47d6-b389-cce3df80765c,,,,,,,,
2a7c8de0-9000-459d-a274-fcd6566c2fc8,Jennifer,White,Starlight Energy Group,jennifer.white@starlightenergygroup.com,+1 (718) 457-7634,NEW,WhatsApp Inbound,Retail,47,,Executive CXO Summit,,f,f,,,$179k,ebb302f1-47f7-4066-9378-2eb05dd0e3f2,LD-2025-01469,,,,,0,,,2025-08-16 11:10:58.902+00,2026-08-11 11:18:50.008+00,957794e0-b1d0-41f9-844a-a7637166bdb2,Cold,f,,0,AUTOMATIC,Reply to Lead,,,ebb302f1-47f7-4066-9378-2eb05dd0e3f2,,,,,,,,
3c713027-8aac-4236-aef9-3cae37ee155e,Sarah,Brown,Velocity Systems Group,sarah.brown@velocitysystemsgroup.com,+1 (281) 699-2305,NEW,Google Search Ads,Pharmaceutical,84,,Q1 Enterprise Tech Expo,,f,f,,,$125k,13322aaa-ec06-4d17-be1d-0c1a1af758fa,LD-2025-01473,,,,,0,,,2026-01-26 11:10:59.852+00,2026-08-11 11:18:50.13+00,af8f43bb-c608-4c5a-9968-fdc97c51a924,Hot,f,,0,AUTOMATIC,Reply to Lead,,,13322aaa-ec06-4d17-be1d-0c1a1af758fa,,,,,,,,
9085bfb6-5d80-4518-8fa8-e3d11db8dc8b,Robert,Rodriguez,Vanguard Holdings Inc.,robert.rodriguez@vanguardholdingsinc.com,+1 (526) 260-4897,NEW,Webinar Series,Automotive,39,,Executive CXO Summit,,f,f,,,$314k,978a5ab6-71e7-4d40-8cf8-d1c3ee2ecb5f,LD-2025-01402,,,,,0,,,2026-01-02 11:10:42.498+00,2026-08-11 11:18:47.875+00,4760f22f-427c-460d-8bab-17f36ae27f98,Cold,f,,0,AUTOMATIC,Reply to Lead,,,978a5ab6-71e7-4d40-8cf8-d1c3ee2ecb5f,,,,,,,,
55dba8ec-bd86-4b2e-9a71-dbffbaa64727,Jennifer,White,Ironclad Energy Inc.,jennifer.white@ironcladenergyinc.com,+1 (848) 471-9145,NEW,Website Organic,Retail,35,,LinkedIn Account Based Marketing,,f,f,,,$497k,2f694078-1b63-43a2-bd36-9661faa5afbc,LD-2025-01429,,,,,0,,,2026-04-08 11:10:49.269+00,2026-08-11 11:18:48.732+00,bfdf8c1f-fe23-4dfb-b2da-5faedf129c36,Cold,f,,0,AUTOMATIC,Reply to Lead,,,2f694078-1b63-43a2-bd36-9661faa5afbc,,,,,,,,
1df9c2cb-9f9e-48b7-85fd-9d616bbd9e20,James,Lewis,Paramount Energy Group,james.lewis@paramountenergygroup.com,+1 (418) 961-5620,NEW,Partner Referral,Food & Beverage,82,,Inbound Google Organic,,f,f,,,$240k,ffec5efc-4483-451b-b256-64f797a5fb9f,LD-2025-01454,,,,,0,,,2025-10-24 11:10:55.314+00,2026-08-11 11:18:49.523+00,42a679ed-ba3b-4b85-bf6a-9d83beb83b78,Hot,f,,0,AUTOMATIC,Reply to Lead,,,ffec5efc-4483-451b-b256-64f797a5fb9f,,,,,,,,
06c26e93-7c50-4f29-bc60-14e71b966fbb,Existing,Contact,PepsiCo Global 1786515831110,pepsico_contact_1786515831110@pepsico.com,,NEW,,,50,,,,f,f,,,,,,,,,,0,,,2026-08-12 06:23:51.883+00,2026-08-12 06:23:51.883+00,ea818ba2-70c1-49e3-98b3-b897dc9b36c0,Warm,f,,0,AUTOMATIC,Reply to Lead,,,,,,,,,,,
79335d02-00e0-4c1e-9fb4-dc4f6ad2a884,Existing,Contact,PepsiCo Global 1786515943845,pepsico_contact_1786515943845@pepsico.com,,NEW,,,50,,,,f,f,,,,,,,,,,0,,,2026-08-12 06:25:44.996+00,2026-08-12 06:25:44.996+00,ef8cd2d6-7fc3-43cc-adbc-a972880998af,Warm,f,,0,AUTOMATIC,Reply to Lead,,,,,,,,,,,
ea1e76a7-05ea-4ef5-95a8-3c3bc86e834d,Existing,Contact,PepsiCo Global 1786515985945,pepsico_contact_1786515985945@pepsico.com,,NEW,,,50,,,,f,f,,,,,,,,,,0,,,2026-08-12 06:26:26.97+00,2026-08-12 06:26:26.97+00,0d006baa-e2d4-4c4b-989e-9d8bbfe60dc1,Warm,f,,0,AUTOMATIC,Reply to Lead,,,,,,,,,,,
5ac18a47-c214-4862-a99b-47b94f5f69f6,Richard,Rodriguez,Veritas Systems Group,richard.rodriguez@veritassystemsgroup.com,+1 (418) 681-6177,NEW,Direct Mail Campaign,Technology,86,,Cloud Transformation Webinar,,f,f,,,$167k,3a11b027-3335-4ec0-8e92-1bb2711636a2,LD-2025-01458,,,,,0,,,2026-06-27 11:10:56.272+00,2026-08-11 11:18:49.584+00,3e005293-abb2-40e3-bb8d-c83ea7c38f88,Hot,f,,0,AUTOMATIC,Reply to Lead,,,3a11b027-3335-4ec0-8e92-1bb2711636a2,,,,,,,,
c32ee1d5-9661-40d3-9990-9a786bfdc1bb,Barbara,King,Sterling Pharmaceuticals Group,barbara.king@sterlingpharmaceuticalsgroup.com,+1 (450) 545-3991,NEW,WhatsApp Inbound,Manufacturing,86,,Inbound Google Organic,,f,f,,,$489k,1e46e8fa-fb49-4667-acf5-0f6b3b431d4a,LD-2025-01471,,,,2026-08-04 11:10:59.375+00,2,,,2026-03-24 11:10:59.375+00,2026-08-11 11:18:50.069+00,4760f22f-427c-460d-8bab-17f36ae27f98,Hot,f,,0,AUTOMATIC,Reply to Lead,,,1e46e8fa-fb49-4667-acf5-0f6b3b431d4a,,,,,,,,
21fbd07f-0ffe-405e-b53c-e8bf9e50b042,Linda,Wilson,Equinox Systems Group,linda.wilson@equinoxsystemsgroup.com,+1 (436) 136-6137,NEW,LinkedIn Outreach,Pharmaceutical,35,,Executive CXO Summit,,f,f,,,$390k,9b0fb6a1-768f-4616-92f5-7a5c92de5f81,LD-2025-01483,,,,,0,,,2026-04-15 11:11:02.222+00,2026-08-11 11:18:50.556+00,3e005293-abb2-40e3-bb8d-c83ea7c38f88,Cold,f,,0,AUTOMATIC,Reply to Lead,,,9b0fb6a1-768f-4616-92f5-7a5c92de5f81,,,,,,,,
